area_fips,area_title,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
48351,"Newton County, Texas",3,3,3,3,3,3,3,3,2,2,3,3,3,2,1,2,1,2,2,2,1,1,1,1,1,1,1
48353,"Nolan County, Texas",3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,4
48355,"Nueces County, Texas",5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
48357,"Ochiltree County, Texas",4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,5,5,5,5
48359,"Oldham County, Texas",3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,4,5,5
48361,"Orange County, Texas",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
48363,"Palo Pinto County, Texas",2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
48365,"Panola County, Texas",4,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,4
48367,"Parker County, Texas",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,4
48369,"Parmer County, Texas",2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,4,3,4,3
48371,"Pecos County, Texas",4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,4,5,5,5,5,5,5,5
48373,"Polk County, Texas",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
48375,"Potter County, Texas",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4
48377,"Presidio County, Texas",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,3,3,3
48379,"Rains County, Texas",2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48381,"Randall County, Texas",3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4
48383,"Reagan County, Texas",5,5,5,4,4,4,4,4,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
48385,"Real County, Texas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48387,"Red River County, Texas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
48389,"Reeves County, Texas",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,4,3,3,4,4,4,4
48391,"Refugio County, Texas",4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,3,3,4,4,4,4,4,4,3
48393,"Roberts County, Texas",5,4,4,4,3,3,3,3,2,2,1,1,1,1,1,3,3,3,5,2,2,2,2,4,3,3,3
48395,"Robertson County, Texas",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
48397,"Rockwall County, Texas",3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
48399,"Runnels County, Texas",2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
48401,"Rusk County, Texas",4,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4
48403,"Sabine County, Texas",3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,2,2,2,3
48405,"San Augustine County, Texas",2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3
48407,"San Jacinto County, Texas",3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2
48409,"San Patricio County, Texas",4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5
48411,"San Saba County, Texas",1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
48413,"Schleicher County, Texas",4,3,4,4,4,4,4,5,3,2,2,1,2,2,3,3,3,3,4,4,4,5,4,5,5,4,4
48415,"Scurry County, Texas",4,4,4,4,4,4,4,4,4,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
48417,"Shackelford County, Texas",3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,4,3,4,5,5,5,5,5,4
48419,"Shelby County, Texas",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3
48421,"Sherman County, Texas",3,3,3,3,3,3,2,2,2,2,2,2,4,2,2,2,2,2,3,3,3,3,3,4,3,4,4
48423,"Smith County, Texas",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4
48425,"Somervell County, Texas",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48427,"Starr County, Texas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48429,"Stephens County, Texas",3,2,3,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,4,4,3,4,4,4,4,3,3
48431,"Sterling County, Texas",3,3,3,3,4,3,3,3,3,2,2,3,4,4,3,2,3,5,5,4,4,5,5,5,4,5,5
48433,"Stonewall County, Texas",3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2
48435,"Sutton County, Texas",3,4,3,3,3,3,3,4,4,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
48437,"Swisher County, Texas",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
48439,"Tarrant County, Texas",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48441,"Taylor County, Texas",4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,3
48443,"Terrell County, Texas",4,3,2,1,1,1,2,2,2,3,3,5,4,4,4,3,3,4,4,4,5,5,5,5,5,5,4
48445,"Terry County, Texas",4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
48447,"Throckmorton County, Texas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,2
48449,"Titus County, Texas",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,2,3,3,3
48451,"Tom Green County, Texas",3,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,3,3,3,3,4,4,4,4,4,4,4
48453,"Travis County, Texas",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48455,"Trinity County, Texas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
48457,"Tyler County, Texas",2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
48459,"Upshur County, Texas",1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2
48461,"Upton County, Texas",5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
48463,"Uvalde County, Texas",1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1
48465,"Val Verde County, Texas",2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
48467,"Van Zandt County, Texas",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
48469,"Victoria County, Texas",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4
48471,"Walker County, Texas",4,4,3,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4
48473,"Waller County, Texas",3,3,3,4,3,4,4,4,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4
48475,"Ward County, Texas",5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5
48477,"Washington County, Texas",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3
48479,"Webb County, Texas",2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,3,3,3,2,2
48481,"Wharton County, Texas",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
48483,"Wheeler County, Texas",2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,4,2,4,4,3,3,4,4,4,4,4,3
48485,"Wichita County, Texas",4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4
48487,"Wilbarger County, Texas",3,3,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,4,3,3
48489,"Willacy County, Texas",1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,2,3,4,2,2,2,2,2
48491,"Williamson County, Texas",3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48493,"Wilson County, Texas",2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
48495,"Winkler County, Texas",4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
48497,"Wise County, Texas",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4
48499,"Wood County, Texas",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2
48501,"Yoakum County, Texas",5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
48503,"Young County, Texas",4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
48505,"Zapata County, Texas",1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,5,5,4,4,5,5,5,5,5,5,5
48507,"Zavala County, Texas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48999,"Unknown Or Undefined, Texas",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49001,"Beaver County, Utah",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,2,2,2,2,2,2
49003,"Box Elder County, Utah",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3
49005,"Cache County, Utah",2,3,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
49007,"Carbon County, Utah",5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
49009,"Daggett County, Utah",2,3,3,4,4,4,4,4,3,4,3,1,2,2,2,3,3,3,3,2,2,2,3,4,2,2,1
49011,"Davis County, Utah",5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
49013,"Duchesne County, Utah",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5
49015,"Emery County, Utah",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49017,"Garfield County, Utah",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49019,"Grand County, Utah",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49021,"Iron County, Utah",2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1
49023,"Juab County, Utah",1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,3,4,3,3,2,2,2,2,2,2,2
49025,"Kane County, Utah",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49027,"Millard County, Utah",4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,4,4
49029,"Morgan County, Utah",3,4,3,3,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,4,4,4,4,3,3,3,3
49031,"Piute County, Utah",1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49033,"Rich County, Utah",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49035,"Salt Lake County, Utah",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
49037,"San Juan County, Utah",2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,2,3,3
49039,"Sanpete County, Utah",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49041,"Sevier County, Utah",3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
49043,"Summit County, Utah",2,2,2,2,3,3,3,3,3,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4
49045,"Tooele County, Utah",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4
49047,"Uintah County, Utah",4,4,4,4,3,3,3,3,3,3,3,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5
49049,"Utah County, Utah",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
49051,"Wasatch County, Utah",2,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,3,3,3,2,2,2,2,3,3,3
49053,"Washington County, Utah",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2
49055,"Wayne County, Utah",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49057,"Weber County, Utah",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
49999,"Unknown Or Undefined, Utah",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,"Addison County, Vermont",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
50003,"Bennington County, Vermont",4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
50005,"Caledonia County, Vermont",4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3
50007,"Chittenden County, Vermont",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50009,"Essex County, Vermont",4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,1,2,3,3,3,3,3,3
50011,"Franklin County, Vermont",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
50013,"Grand Isle County, Vermont",1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2
50015,"Lamoille County, Vermont",2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50017,"Orange County, Vermont",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50019,"Orleans County, Vermont",3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50021,"Rutland County, Vermont",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
50023,"Washington County, Vermont",4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
50025,"Windham County, Vermont",4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
50027,"Windsor County, Vermont",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
50999,"Unknown Or Undefined, Vermont",0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1
51001,"Accomack County, Virginia",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,3,3,3
51003,"Albemarle County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51005,"Alleghany County, Virginia",4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,5,2,2,2,2
51007,"Amelia County, Virginia",3,2,2,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,2
51009,"Amherst County, Virginia",4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3
51011,"Appomattox County, Virginia",2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
51013,"Arlington County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51015,"Augusta County, Virginia",4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
51017,"Bath County, Virginia",4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,3,3,3,2,2,3,3,3,3
51019,"Bedford County, Virginia",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
51021,"Bland County, Virginia",4,3,4,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
51023,"Botetourt County, Virginia",3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
51025,"Brunswick County, Virginia",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,2,2,2,2
51027,"Buchanan County, Virginia",5,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4
51029,"Buckingham County, Virginia",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
51031,"Campbell County, Virginia",5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,5
51033,"Caroline County, Virginia",4,3,3,3,3,3,2,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3
51035,"Carroll County, Virginia",2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51036,"Charles City County, Virginia",2,2,2,2,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
51037,"Charlotte County, Virginia",2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2
51041,"Chesterfield County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51043,"Clarke County, Virginia",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
51045,"Craig County, Virginia",1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2
51047,"Culpeper County, Virginia",4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
51049,"Cumberland County, Virginia",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1
51051,"Dickenson County, Virginia",5,5,5,5,4,3,3,3,3,3,3,3,2,2,2,4,4,4,4,4,4,5,4,4,4,4,3
51053,"Dinwiddie County, Virginia",4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4
51057,"Essex County, Virginia",2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1
51059,"Fairfax County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51061,"Fauquier County, Virginia",4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51063,"Floyd County, Virginia",2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
51065,"Fluvanna County, Virginia",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
51067,"Franklin County, Virginia",2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1
51069,"Frederick County, Virginia",4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4
51071,"Giles County, Virginia",5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
51073,"Gloucester County, Virginia",2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
51075,"Goochland County, Virginia",4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51077,"Grayson County, Virginia",3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
51079,"Greene County, Virginia",3,3,3,2,3,3,2,2,4,3,3,3,2,3,2,3,3,2,2,2,3,3,3,2,2,2,2
51081,"Greensville County, Virginia",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,3,3,3
51083,"Halifax County, Virginia",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3
51085,"Hanover County, Virginia",4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
51087,"Henrico County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51089,"Henry County, Virginia",4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,1,1,1,1
51091,"Highland County, Virginia",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51093,"Isle of Wight County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,5
51095,"James City County, Virginia",4,4,4,4,4,3,4,3,3,3,3,4,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3
51097,"King and Queen County, Virginia",2,2,1,1,1,2,2,3,2,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3
51099,"King George County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51101,"King William County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,4,4
51103,"Lancaster County, Virginia",3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2
51105,"Lee County, Virginia",2,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,3,2,2,2,1,1
51107,"Loudoun County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51109,"Louisa County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51111,"Lunenburg County, Virginia",1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1
51113,"Madison County, Virginia",1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2
51115,"Mathews County, Virginia",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51117,"Mecklenburg County, Virginia",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2
51119,"Middlesex County, Virginia",1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1
51121,"Montgomery County, Virginia",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
51125,"Nelson County, Virginia",2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
51127,"New Kent County, Virginia",3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,3,3,4,4,3,3,3,3,3,3,3,2
51131,"Northampton County, Virginia",1,1,2,1,1,1,1,1,1,1,2,2,3,3,4,2,2,3,3,3,2,2,2,2,1,1,1
51133,"Northumberland County, Virginia",3,3,3,3,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3
51135,"Nottoway County, Virginia",3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
51137,"Orange County, Virginia",3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2
51139,"Page County, Virginia",2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
51141,"Patrick County, Virginia",2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51143,"Pittsylvania County, Virginia",5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,2
51145,"Powhatan County, Virginia",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3
51147,"Prince Edward County, Virginia",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
51149,"Prince George County, Virginia",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51153,"Prince William County, Virginia",5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
51155,"Pulaski County, Virginia",4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3
51157,"Rappahannock County, Virginia",2,1,2,1,2,2,2,2,2,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
51159,"Richmond County, Virginia",4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,3,3,3,3,3
51161,"Roanoke County, Virginia",4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
